cp_hand,1,16.97
model_hand,1,29.1
model_hand,2,32.35
model_hand,3,51.87
model_hand,4,56.42
teleport_local,1,64.18999
teleport_local,2,68.54
avatar_hand,1,71.25
teleport_local,3,71.67
avatar_hand,2,79.56
teleport_model,1,79.97
teleport_local,4,96.49
teleport_local,5,106.9
teleport_local,6,114.08
teleport_local,7,124.96
teleport_local,8,128.3
teleport_local,9,138.17
teleport_local,10,145.23
teleport_local,11,152.8
teleport_local,12,161.76
teleport_local,13,204.75
model_move,1,211.81
model_buttons,1,212.21
model_move,2,237.76
model_hide,1,247.75
model_move,3,253.09
model_move,4,264.48
model_move,5,291.71
model_move,6,301.97
model_hide,2,304.33
model_move,7,308.89
model_hide,3,311.25
model_move,8,322.18
model_move,9,324.43
model_move,10,391.92
model_hide,4,393.6
teleport_local,14,397.38
orb_touch,1,399.93,********
teleport_local,15,415.62
teleport_local,16,417.78
teleport_local,17,419.42
teleport_local,18,421.97
teleport_local,19,426.27
orb_touch,2,427.31,********
model_move,11,452.77
model_move,12,467.32
model_hide,5,469.97
model_move,13,474.01
model_hide,6,474.8
teleport_local,20,476.08
teleport_local,21,487.27
teleport_local,22,492.73
teleport_local,23,504.11
teleport_local,24,508.9
teleport_local,25,512.66
teleport_local,26,516.35
model_move,14,530.81
model_hide,7,536.19
model_move,15,543.65
teleport_local,27,551.09
model_hide,8,559.51
avatar_buttons,1,560.36
teleport_local,28,560.78
model_move,16,570.63
model_hide,9,573.08
teleport_local,29,575.12
teleport_local,30,579.07
teleport_local,31,583.31
teleport_local,32,588.44
teleport_local,33,596.79
teleport_local,34,606.42
teleport_local,35,616.38
teleport_local,36,621.28
teleport_local,37,623.7
teleport_local,38,631.85
teleport_local,39,634.85
teleport_local,40,639.61
teleport_local,41,646.51
teleport_local,42,650.42
teleport_local,43,659.33
teleport_local,44,675.32
teleport_local,45,680.92
teleport_local,46,683.47
teleport_local,47,685.84
teleport_local,48,690.44
teleport_local,49,692.94
teleport_local,50,696.83
teleport_local,51,703.32
teleport_local,52,704.89
teleport_local,53,706.49
teleport_local,54,713.6
teleport_local,55,716.46
teleport_local,56,740.6
teleport_local,57,745.55
teleport_local,58,748.54
teleport_local,59,752.01
teleport_local,60,756.24
teleport_local,61,758.27
teleport_local,62,761
teleport_local,63,772.1
teleport_local,64,774.75
teleport_local,65,776.19
teleport_local,66,778.34
teleport_local,67,783.13
teleport_local,68,786.22
teleport_local,69,788.77
teleport_local,70,792.05
orb_touch,3,793.69,********
teleport_local,71,800.08
teleport_local,72,802.92
teleport_local,73,805.38
teleport_local,74,808.64
teleport_local,75,815.78
teleport_local,76,818.32
model_move,17,820.27
model_hide,10,822.74
teleport_local,77,827.12
teleport_local,78,836.08
teleport_local,79,843.85
teleport_local,80,850.12
teleport_local,81,858.35
teleport_local,82,860.81
teleport_local,83,862.93
teleport_local,84,870.09
model_move,18,874.68
model_hand,5,881.15
model_hand,6,885.31
model_hand,7,893.84
avatar_hand,3,895.57
teleport_model,2,896
teleport_local,85,897.35
model_move,19,897.39
model_hand,8,901.33
model_hand,9,904.78
teleport_model,3,909.21
teleport_local,86,913.4
teleport_local,87,917.96
teleport_local,88,926.23
teleport_local,89,930.63
teleport_local,90,938.65
teleport_local,91,947.62
teleport_local,92,950.86
teleport_local,93,955.85
teleport_local,94,963.2599
teleport_local,95,965.44
teleport_local,96,968.17
